run,t,streamName,srcMACdec,dstMACdec,pcp,vid,lenB,qLenBits,gateState,meter_conform,meter_exceed,meter_filtered
TimingAttack-#2,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,1,0,0
TimingAttack-#2,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,0,0,0
TimingAttack-#2,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,0,0,0
TimingAttack-#2,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,0,0,0
TimingAttack-#2,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,0,0,0
TimingAttack-#2,0.000009810,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,1,0,0
TimingAttack-#2,0.000014290,display_data,11725260718090,11725260718088,3,20,170,0,0,1,0,0
TimingAttack-#2,0.000014914,display_data,11725260718090,11725260718088,3,20,170,912,0,0,0,0
TimingAttack-#2,0.000014914,display_data,11725260718090,11725260718088,3,20,170,912,0,0,0,0
TimingAttack-#2,0.000014914,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,0,0,0
TimingAttack-#2,0.000014914,display_data,11725260718090,11725260718088,3,20,170,912,0,0,0,0
TimingAttack-#2,0.000014914,display_data,11725260718090,11725260718088,3,20,170,592,0,0,0,0
TimingAttack-#2,0.000018690,critical_control,11725260718089,11725260718088,7,10,225,0,0,1,0,0
TimingAttack-#2,0.000025634,critical_control,11725260718089,11725260718088,7,10,225,0,0,0,0,0
TimingAttack-#2,0.000030114,critical_control,11725260718089,11725260718088,7,10,225,912,0,0,0,0
TimingAttack-#2,0.000030114,critical_control,11725260718089,11725260718088,7,10,225,912,0,0,0,0
TimingAttack-#2,0.000030114,critical_control,11725260718089,11725260718088,7,10,225,592,0,0,0,0
TimingAttack-#2,0.000112616,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#2,0.000160450,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#2,0.000199298,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#2,0.000239028,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#2,0.000262926,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#2,0.000291345,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#2,0.000364242,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#2,0.000429977,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#2,0.000450772,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#2,0.000487741,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#2,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,912,0,0,0,0
TimingAttack-#2,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,1,0,0
TimingAttack-#2,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,912,0,0,0,0
TimingAttack-#2,0.000500000,0A-AA-00-00-00-09->0A-AA-00-00-00-0A,11725260718089,11725260718090,0,0,196,912,0,1,0,0
TimingAttack-#2,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,912,0,0,0,0
